ID;QUERY;CAT;DIFFICULTY;INT-ID;REL;EQV;COMMENT;;;;;;;;
ysqle-yahoo-385-7;papa johns c;ConQ;4;0;3;;;https://en.wikipedia.org/wiki/Papa_John%27s_Pizza;c;;;;;;
ysqle-yahoo-385-8;papa johns co;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Papa_John%27s_Pizza;co;;;;;;
ysqle-trec-2013-48-4;patent lawyer;ConQ;1;0;3;;;patent lawyer;;;;;;;
ysqle-trec-2013-48-1;patent office;ConQ;1;0;3;;;patent office;;;;;;;
ysqle-yahoo-426-0;patio furiture;CatQ, SolEnQ;5;0;3;;;patio furiture;;;;;;;
esdbpediav2-INEX_XER-91;paul auster novels;CatQ, SolEnQ;3;0;3;;;https://en.wikipedia.org/wiki/Paul_Auster;novels;;;;;;
ysqle-yahoo-78-2;pdf converter;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/PDF;converter;;;;;;
ysqle-yahoo-78-3;pdf converter online;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/PDF;converter;online;;;;;
esdbpediav2-SemSearch_LS-31;permanent members of the un security council;CatQ, SolEnQ;3;0;3;;;permanent members;of the;https://en.wikipedia.org/wiki/United_Nations_Security_Council;;;;;
ysqle-trec-2013-120-0;philadelphia attractions;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Philadelphia;attractions;;;;;;
ysqle-trec-2013-120-0;philadelphia attractions;CatQ, SolEnQ;5;1;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Illinois;attractions;;;;;;
ysqle-trec-2013-120-0;philadelphia attractions;CatQ, SolEnQ;5;2;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Indiana;attractions;;;;;;
ysqle-trec-2013-120-0;philadelphia attractions;CatQ, SolEnQ;5;3;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Mississippi;attractions;;;;;;
ysqle-trec-2013-120-0;philadelphia attractions;CatQ, SolEnQ;5;4;2;;;https://en.wikipedia.org/wiki/Philadelphia,_New_York;attractions;;;;;;
ysqle-trec-2013-120-0;philadelphia attractions;CatQ, SolEnQ;5;5;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Tennessee;attractions;;;;;;
ysqle-trec-2013-120-0;philadelphia attractions;CatQ, SolEnQ;5;6;2;;;https://en.wikipedia.org/wiki/Philadelphia_(Cilicia);attractions;;;;;;
ysqle-trec-2013-120-0;philadelphia attractions;CatQ, SolEnQ;5;7;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Tyne_and_Wear;attractions;;;;;;
ysqle-trec-2013-120-0;philadelphia attractions;CatQ, SolEnQ;5;8;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Western_Cape;attractions;;;;;;
ysqle-trec-2013-121-0;philadelphia tourist attractions;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Philadelphia;tourist attractions;;;;;;
ysqle-trec-2013-121-0;philadelphia tourist attractions;CatQ, SolEnQ;5;1;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Illinois;tourist attractions;;;;;;
ysqle-trec-2013-121-0;philadelphia tourist attractions;CatQ, SolEnQ;5;2;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Indiana;tourist attractions;;;;;;
ysqle-trec-2013-121-0;philadelphia tourist attractions;CatQ, SolEnQ;5;3;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Mississippi;tourist attractions;;;;;;
ysqle-trec-2013-121-0;philadelphia tourist attractions;CatQ, SolEnQ;5;4;2;;;https://en.wikipedia.org/wiki/Philadelphia,_New_York;tourist attractions;;;;;;
ysqle-trec-2013-121-0;philadelphia tourist attractions;CatQ, SolEnQ;5;5;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Tennessee;tourist attractions;;;;;;
ysqle-trec-2013-121-0;philadelphia tourist attractions;CatQ, SolEnQ;5;6;2;;;https://en.wikipedia.org/wiki/Philadelphia_(Cilicia);tourist attractions;;;;;;
ysqle-trec-2013-121-0;philadelphia tourist attractions;CatQ, SolEnQ;5;7;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Tyne_and_Wear;tourist attractions;;;;;;
ysqle-trec-2013-121-0;philadelphia tourist attractions;CatQ, SolEnQ;5;8;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Western_Cape;tourist attractions;;;;;;
ysqle-trec-2012-7-2;philadelphia car rental;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Philadelphia;car rental;;;;;;
ysqle-trec-2012-7-2;philadelphia car rental;CatQ, SolEnQ;5;1;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Illinois;car rental;;;;;;
ysqle-trec-2012-7-2;philadelphia car rental;CatQ, SolEnQ;5;2;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Indiana;car rental;;;;;;
ysqle-trec-2012-7-2;philadelphia car rental;CatQ, SolEnQ;5;3;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Mississippi;car rental;;;;;;
ysqle-trec-2012-7-2;philadelphia car rental;CatQ, SolEnQ;5;4;2;;;https://en.wikipedia.org/wiki/Philadelphia,_New_York;car rental;;;;;;
ysqle-trec-2012-7-2;philadelphia car rental;CatQ, SolEnQ;5;5;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Tennessee;car rental;;;;;;
ysqle-trec-2012-7-2;philadelphia car rental;CatQ, SolEnQ;5;6;2;;;https://en.wikipedia.org/wiki/Philadelphia_(Cilicia);car rental;;;;;;
ysqle-trec-2012-7-2;philadelphia car rental;CatQ, SolEnQ;5;7;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Tyne_and_Wear;car rental;;;;;;
ysqle-trec-2012-7-2;philadelphia car rental;CatQ, SolEnQ;5;8;2;;;https://en.wikipedia.org/wiki/Philadelphia,_Western_Cape;car rental;;;;;;
ysqle-trec-2013-63-6;phone internet providers;CatQ, SolEnQ;5;0;3;;;phone internet providers;;;;;;;
ysqle-trec-2011-20-1;pictures of dooney bourke look alike purses;ConQ;1;0;3;;;pictures of;https://en.wikipedia.org/wiki/Dooney_%26_Bourke;look alike purses;;;;;
ysqle-trec-2010-134-0;poker tournaments;CatQ, SolEnQ;5;0;3;;;poker tournaments;;;;;;;
ysqle-yahoo-86-0;power bright inverters;CatQ, SolEnQ;5;0;3;;;http://www.powerbright.cn/;inverters;;;;;;
erd14-TREC-59;president of the united states;RQ, SolEnQ;5;0;3;;;president;of the;https://en.wikipedia.org/wiki/United_States;;;;;
ysqle-yahoo-13-4;presidents;CatQ, SolEnQ;5;0;3;;;presidents;;;;;;;
ysqle-yahoo-13-4;presidents;CatQ, SolEnQ;5;1;2;;;https://en.wikipedia.org/wiki/The_Presidents_(film);;;;;;;
ysqle-yahoo-13-4;presidents;CatQ, SolEnQ;5;2;2;;;https://en.wikipedia.org/wiki/The_Presidents_(U.S._soul_band);;;;;;;
ysqle-yahoo-13-4;presidents;CatQ, SolEnQ;5;3;2;;;https://en.wikipedia.org/wiki/The_Presidents_(UK_rock_band);;;;;;;
esdbpediav2-SemSearch_LS-32;presidents depicted on mount rushmore who died of shooting;CatQ, SolEnQ;3;0;3;;;presidents;depicted on;https://en.wikipedia.org/wiki/Mount_Rushmore;who died of;shooting;;;
ysqle-yahoo-13-7;presidents elected;CatQ, SolEnQ;5;0;3;;;presidents;elected;;;;;;
ysqle-yahoo-13-8;presidents elected without popular vote;CatQ, SolEnQ;3;0;3;;;presidents;elected;without popular vote;;;;;
ysqle-yahoo-13-6;presidents email;ConQ;5;0;3;;;presidents;email;;;;;;
ysqle-yahoo-13-6;presidents email;ConQ;5;1;2;;;https://en.wikipedia.org/wiki/The_Presidents_(U.S._soul_band);email;;;;;;
ysqle-yahoo-13-6;presidents email;ConQ;5;2;2;;;https://en.wikipedia.org/wiki/The_Presidents_(UK_rock_band);email;;;;;;
esdbpediav2-INEX_LD-2012357;prima ballerina bolshoi theatre 1960;CatQ, SolEnQ;5;0;3;;;prima ballerina;https://en.wikipedia.org/wiki/Bolshoi_Theatre;1960;;;;;
esdbpediav2-INEX_LD-2012333;prime minister canada nicknamed silver-tongued laurier longest unbroken term;ConQ;2;0;3;;;prime minister;https://en.wikipedia.org/wiki/Canada;nicknamed silver-tongued;https://en.wikipedia.org/wiki/Wilfrid_Laurier;longest unbroken term;;;
esdbpediav2-TREC_Entity-5;products of medimmune;CatQ, SolEnQ;3;0;3;;;products of;https://en.wikipedia.org/wiki/MedImmune;;;;;;
esdbpediav2-INEX_XER-135;professional baseball team in japan;ConQ, SolEnQ;3;0;3;;;professional baseball team;in;https://en.wikipedia.org/wiki/Japan;;;;;
esdbpediav2-TREC_Entity-4;professional sports teams in philadelphia;CatQ, SolEnQ;5;0;3;;;professional sports teams;in;https://en.wikipedia.org/wiki/Philadelphia;;;;;
ysqle-trec-2010-24-1;providers free wireless;CatQ, SolEnQ;5;0;3;;;providers;free wireless;;;;;;
esdbpediav2-SemSearch_LS-33;provinces and territories of canada;CatQ, SolEnQ;3;0;3;;;provinces;and;territories;of;https://en.wikipedia.org/wiki/Canada;;;
erd14-TREC-60;ps 2 games;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/PlayStation_2;games;;;;;;
esdbpediav2-INEX_XER-96;pure object-oriented programing languages;CatQ, SolEnQ;5;0;3;;;pure object-oriented programing languages;;;;;;;
esdbpediav2-SemSearch_LS-34;ratt albums;CatQ, SolEnQ;3;0;3;;;https://en.wikipedia.org/wiki/Ratt;albums;;;;;;
esdbpediav2-INEX_XER-134;record-breaking sprinters in male 100-meter sprints;CatQ, SolEnQ;5;0;3;;;record-breaking sprinters;in;male 100-meter sprints;;;;;
esdbpediav2-SemSearch_LS-35;republics of the former yugoslavia;CatQ, SolEnQ;3;0;3;;;republics;of the;former;https://en.wikipedia.org/wiki/Yugoslavia;;;;
esdbpediav2-INEX_LD-2012309;residents small island city-state malay peninsula chinese;ConQ;3;0;3;;;residents;small island;city-state;https://en.wikipedia.org/wiki/Malay_Peninsula;https://en.wikipedia.org/wiki/China;;;
esdbpediav2-INEX_LD-2012309;residents small island city-state malay peninsula chinese;ConQ;3;1;3;;;residents;small island;city-state;https://en.wikipedia.org/wiki/Malay_Peninsula;https://en.wikipedia.org/wiki/Standard_Chinese;;;
esdbpediav2-SemSearch_LS-36;revolutionaries of 1959 in cuba;CatQ, SolEnQ;5;0;3;;;revolutionaries;of;1959;in;https://en.wikipedia.org/wiki/Cuba;;;
ysqle-yahoo-510-14;rio beach chair;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Rio_de_Janeiro;beach chair;;;;;;
ysqle-yahoo-510-14;rio beach chair;ConQ;2;1;2;;;https://en.wikipedia.org/wiki/Rio,_Florida;beach chair;;;;;;
ysqle-yahoo-510-14;rio beach chair;ConQ;2;2;2;;;https://en.wikipedia.org/wiki/Rio,_Georgia;beach chair;;;;;;
ysqle-yahoo-510-14;rio beach chair;ConQ;2;3;2;;;https://en.wikipedia.org/wiki/Rio,_Illinois;beach chair;;;;;;
ysqle-yahoo-510-14;rio beach chair;ConQ;2;4;2;;;https://en.wikipedia.org/wiki/Rio,_Virginia;beach chair;;;;;;
ysqle-yahoo-510-14;rio beach chair;ConQ;2;5;2;;;https://en.wikipedia.org/wiki/Rio,_West_Virginia;beach chair;;;;;;
ysqle-yahoo-510-14;rio beach chair;ConQ;2;6;2;;;https://en.wikipedia.org/wiki/Rio,_Wisconsin;beach chair;;;;;;
ysqle-yahoo-510-14;rio beach chair;ConQ;2;7;2;;;https://en.wikipedia.org/wiki/Rio,_Greece;beach chair;;;;;;
ysqle-yahoo-200-0;river phoenix film;ConQ, SolEnQ;2;0;3;;;https://en.wikipedia.org/wiki/River_Phoenix;film;;;;;;
ysqle-yahoo-371-4;ryka shoes;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Ryk%C3%A4;shoes;;;;;;
ysqle-trec-2012-89-2;sample tube sealing expert;ConQ, SolEnQ;5;0;3;;;sample tube sealing expert;;;;;;;
ysqle-trec-2012-89-1;sample tube sealing services;CatQ, SolEnQ;5;0;3;;;sample tube sealing services;;;;;;;
ysqle-yahoo-176-0;samsung mobile phones;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Samsung_Electronics;mobile phones;;;;;;
ysqle-trec-2010-91-1;satellite internet providers;CatQ, SolEnQ;5;0;3;;;satellite internet providers;;;;;;;
esdbpediav2-INEX_XER-129;science fiction book written in the 1980;ConQ, SolEnQ;5;0;3;;;science fiction book;written in;the 1980;;;;;
ysqle-trec-2010-84-1;science toys for kids;ConQ, SolEnQ;5;0;3;;;science toys;for;kids;;;;;
ysqle-trec-2013-2-2;scooter;ConQ, LQ;2;0;3;;;scooter;;;;;;;
ysqle-trec-2013-2-2;scooter;ConQ, LQ;2;1;3;;;https://en.wikipedia.org/wiki/Scooter_(band);;;;;;;
ysqle-trec-2013-2-2;scooter;ConQ, LQ;2;2;3;;;https://en.wikipedia.org/wiki/Scooter_(Belgian_band);;;;;;;
ysqle-trec-2013-2-2;scooter;ConQ, LQ;2;3;3;;;https://en.wikipedia.org/wiki/Scooter_(talking_baseball);;;;;;;
ysqle-trec-2013-2-2;scooter;ConQ, LQ;2;4;3;;;https://en.wikipedia.org/wiki/Scooter_(Gobots);;;;;;;
ysqle-trec-2013-2-2;scooter;ConQ, LQ;2;5;3;;;https://en.wikipedia.org/wiki/Scooter_(Muppet);;;;;;;
ysqle-trec-2013-2-2;scooter;ConQ, LQ;2;6;3;;;https://en.wikipedia.org/wiki/Scooter:_Secret_Agent;;;;;;;
ysqle-trec-2013-2-0;scooter brands;CatQ, SolEnQ;5;0;3;;;scooter brands;;;;;;;
ysqle-trec-2013-2-1;scooter brands reliable;CatQ;5;0;3;;;scooter brands;reliable;;;;;;
ysqle-trec-2013-2-3;scooter cheap;CatQ, ConQ, SolEnQ;5;0;3;;;scooter;cheap;;;;;;
ysqle-trec-2013-2-3;scooter cheap;CatQ, ConQ, SolEnQ;5;1;1;;;https://en.wikipedia.org/wiki/Scooter_(band);;;;;;;
ysqle-trec-2013-2-3;scooter cheap;CatQ, ConQ, SolEnQ;5;2;1;;;https://en.wikipedia.org/wiki/Scooter_(Belgian_band);;;;;;;
ysqle-trec-2013-2-5;scooter price;CatQ, ConQ, SolEnQ;5;0;3;;;scooter;price;;;;;;
ysqle-trec-2013-2-5;scooter price;CatQ, ConQ, SolEnQ;5;1;1;;;https://en.wikipedia.org/wiki/Scooter_(band);price;;;;;;
ysqle-trec-2013-2-5;scooter price;CatQ, ConQ, SolEnQ;5;2;1;;;https://en.wikipedia.org/wiki/Scooter_(Belgian_band);price;;;;;;
ysqle-trec-2013-2-4;scooter review;CatQ, ConQ, SolEnQ;5;0;3;;;scooter;review;;;;;;
ysqle-trec-2013-2-4;scooter review;CatQ, ConQ, SolEnQ;5;1;2;;;https://en.wikipedia.org/wiki/Scooter_(band);review;;;;;;
ysqle-trec-2013-2-4;scooter review;CatQ, ConQ, SolEnQ;5;2;2;;;https://en.wikipedia.org/wiki/Scooter_(Belgian_band);review;;;;;;
ysqle-trec-2013-2-6;scooter stores;CatQ, ConQ, SolEnQ;5;0;3;;;scooter;stores;;;;;;
ysqle-trec-2013-2-6;scooter stores;CatQ, ConQ, SolEnQ;5;1;1;;;https://en.wikipedia.org/wiki/Scooter_(band);stores;;;;;;
ysqle-trec-2013-2-6;scooter stores;CatQ, ConQ, SolEnQ;5;2;1;;;https://en.wikipedia.org/wiki/Scooter_(Belgian_band);stores;;;;;;
esdbpediav2-TREC_Entity-20;scotch whisky distilleries on the island of islay;CatQ, SolEnQ;3;0;3;;;https://en.wikipedia.org/wiki/Scotland;whisky distilleries;on the;https://en.wikipedia.org/wiki/Islay;;;;
esdbpediav2-QALD2_te-27;sean parnell is the governor of which us state;QQ, SolEnQ;3;0;3;;;https://en.wikipedia.org/wiki/Sean_Parnell;is the;governor;of which;https://en.wikipedia.org/wiki/United_States;state;;
esdbpediav2-INEX_LD-2012347;seat florida county dade;ConQ, SolEnQ;3;0;3;;;seat;https://en.wikipedia.org/wiki/Florida;https://en.wikipedia.org/wiki/Miami-Dade_County,_Florida;;;;;
ysqle-trec-2013-85-0;secondhand camera shop;CatQ, SolEnQ;5;0;3;;;secondhand camera shop;;;;;;;
esdbpediav2-INEX_LD-2012331;seoul korea river name ethnic group china;ConQ, SolEnQ;3;0;3;;;https://en.wikipedia.org/wiki/Seoul;https://en.wikipedia.org/wiki/South_Korea;river name;ethnic group;https://en.wikipedia.org/wiki/China;;;
esdbpediav2-QALD2_te-92;show me all songs from bruce springsteen released between 1980 and 1990;CatQ, SolEnQ;5;0;3;;;show me all;songs;from;https://en.wikipedia.org/wiki/Bruce_Springsteen;released between;1980;and 1990;
ysqle-yahoo-261-1;sig 522 magazine;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/SIG_522LR;magazine;;;;;;
ysqle-yahoo-261-2;sig 522 magazine loader;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/SIG_522LR;magazine loader;;;;;;
erd14-TREC-67;signs of a heartattack;ConQ;1;0;3;;;signs;of a;heartattack;;;;;
ysqle-yahoo-358-1;sikkens deck stain;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/AkzoNobel;deck stain;;;;;;
ysqle-trec-2011-58-6;snooker reigning superstar;ConQ;4;0;3;;;snooker reigning superstar;;;;;;;
ysqle-yahoo-468-10;snow chains;CatQ, SolEnQ;5;0;3;;;snow chains;;;;;;;
ysqle-trec-2010-51-0;solar panels;CatQ, SolEnQ;5;0;3;;;solar panels;;;;;;;
ysqle-trec-2010-51-1;solar panels nano-technology;CatQ, SolEnQ;5;0;3;;;solar panels;nano-technology;;;;;;
esdbpediav2-INEX_LD-20120512;south korean girl groups;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/South_Korea;girl groups;;;;;;
ysqle-yahoo-461-7;spa moving equipment;ConQ;1;0;3;;;spa moving equipment;;;;;;;
ysqle-yahoo-509-5;spanish province;ConQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Spain;province;;;;;;
esdbpediav2-TREC_Entity-16;sponsors of the mancuso quilt festivals;CatQ, SolEnQ;5;0;3;;;sponsors;of;https://www.quiltfest.com/;;;;;
ysqle-yahoo-144-0;springfield mo movie theaters;CatQ, SolEnQ;3;0;3;;;https://en.wikipedia.org/wiki/Springfield,_Missouri;movie theaters;;;;;;
esdbpediav2-SemSearch_LS-37;standard axioms of set theory;CatQ, SolEnQ;3;0;3;;;standard axioms;of;set theory;;;;;
esdbpediav2-INEX_XER-130;star trek captains;CatQ, SolEnQ;3;0;3;;;https://en.wikipedia.org/wiki/Star_Trek;captains;;;;;;
esdbpediav2-INEX_XER-130;star trek captains;CatQ, SolEnQ;3;1;3;;;https://en.wikipedia.org/wiki/Star_Trek:_The_Original_Series;captains;;;;;;
esdbpediav2-INEX_XER-130;star trek captains;CatQ, SolEnQ;3;2;3;;;https://en.wikipedia.org/wiki/Star_Trek:_The_Animated_Series;captains;;;;;;
esdbpediav2-INEX_XER-130;star trek captains;CatQ, SolEnQ;3;3;3;;;https://en.wikipedia.org/wiki/Star_Trek:_The_Motion_Picture;captains;;;;;;
esdbpediav2-INEX_XER-130;star trek captains;CatQ, SolEnQ;3;4;3;;;https://en.wikipedia.org/wiki/Star_Trek_(film);captains;;;;;;
esdbpediav2-INEX_XER-130;star trek captains;CatQ, SolEnQ;3;5;3;;;https://en.wikipedia.org/wiki/Star_Trek_(novel);captains;;;;;;
esdbpediav2-INEX_XER-130;star trek captains;CatQ, SolEnQ;3;6;3;;;https://en.wikipedia.org/wiki/Star_Trek:_Voyager;captains;;;;;;
esdbpediav2-INEX_XER-130;star trek captains;CatQ, SolEnQ;3;7;3;;;https://en.wikipedia.org/wiki/Star_Trek:_Enterprise;captains;;;;;;
esdbpediav2-INEX_XER-130;star trek captains;CatQ, SolEnQ;3;8;3;;;https://en.wikipedia.org/wiki/Star_Trek:_The_Next_Generation;captains;;;;;;
esdbpediav2-INEX_XER-130;star trek captains;CatQ, SolEnQ;3;9;2;;;https://en.wikipedia.org/wiki/Star_Trek;https://en.wikipedia.org/wiki/The_Captains_(film);;;;;;
esdbpediav2-INEX_XER-108;state capitals of the united states of america;CatQ, SolEnQ;5;0;3;;;state capitals;of the;https://en.wikipedia.org/wiki/United_States;;;;;
esdbpediav2-SemSearch_LS-38;states that border oklahoma;CatQ, SolEnQ;3;0;3;;;states;that;border;https://en.wikipedia.org/wiki/Oklahoma;;;;
ysqle-yahoo-436-7;stores with layaway;CatQ, SolEnQ;5;0;3;;;stores;with;layaway;;;;;
ysqle-trec-2010-86-0;student at mitchell college;ConQ;1;0;3;;;student;at;https://en.wikipedia.org/wiki/Mitchell_College;;;;;
ysqle-yahoo-504-0;stuhrling watches;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/St%C3%BChrling;watches;;;;;;
esdbpediav2-INEX_LD-2012325;successor james g blaine studied law;ConQ, SolEnQ;3;0;3;;;successor;https://en.wikipedia.org/wiki/James_G._Blaine;studied law;;;;;
esdbpediav2-INEX_LD-2010069;summer flowers;ConQ;1;0;3;;;summer flowers;;;;;;;
ysqle-trec-2013-38-0;suny colleges;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/State_University_of_New_York;colleges;;;;;;
ysqle-trec-2013-39-0;suny colleges names;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/State_University_of_New_York;colleges names;;;;;;
esdbpediav2-INEX_LD-2012329;sweden iceland currency;ConQ;4;0;3;;;https://en.wikipedia.org/wiki/Sweden;https://en.wikipedia.org/wiki/Iceland;currency;;;;;
esdbpediav2-INEX_XER-119;swiss cantons where they speak german;CatQ, SolEnQ;3;0;3;;;https://en.wikipedia.org/wiki/Switzerland;cantons;where they;speak;https://en.wikipedia.org/wiki/German_language;;;
esdbpediav2-INEX_LD-20120312;tango culture countries;CatQ, SolEnQ;4;0;3;;;tango culture;countries;;;;;;
esdbpediav2-INEX_LD-20120311;tango culture movies;CatQ, SolEnQ;5;0;3;;;tango culture;movies;;;;;;
esdbpediav2-INEX_LD-20120331;tango dance styles;ConQ;1;0;3;;;tango dance styles;;;;;;;
esdbpediav2-INEX_LD-20120321;tango music composers;CatQ, SolEnQ;5;0;3;;;tango music composers;;;;;;;
ysqle-yahoo-513-0;target stores;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Target_Corporation;stores;;;;;;
ysqle-yahoo-513-0;target stores;CatQ, SolEnQ;5;1;3;;;https://en.wikipedia.org/wiki/Target_Books;stores;;;;;;
ysqle-yahoo-513-0;target stores;CatQ, SolEnQ;5;2;3;;;https://en.wikipedia.org/wiki/Target_Australia;stores;;;;;;
ysqle-yahoo-513-0;target stores;CatQ, SolEnQ;5;3;3;;;https://en.wikipedia.org/wiki/Target_Canada;stores;;;;;;
ysqle-yahoo-29-2;tea tree oil;ConQ;1;0;3;;;tea tree oil;;;;;;;
ysqle-yahoo-29-3;tea tree oil shampoo;ConQ;1;0;3;;;tea tree oil;shampoo;;;;;;
ysqle-yahoo-29-4;tea tree oil shampoo lice;ConQ;1;0;3;;;tea tree oil;shampoo;lice;;;;;
esdbpediav2-SemSearch_LS-39;ten ancient greek city-kingdoms of cyprus;CatQ, SolEnQ;3;0;3;;;ten ancient;https://en.wikipedia.org/wiki/Greece;city-kingdoms;of;https://en.wikipedia.org/wiki/Cyprus;;;
ysqle-trec-2012-88-0;test tube sealing services;CatQ, SolEnQ;5;0;3;;;test tube sealing services;;;;;;;
esdbpediav2-INEX_LD-2012337;texas city baylor university tornado 1953;ConQ, SolEnQ;3;0;3;;;https://en.wikipedia.org/wiki/Texas_City,_Texas;https://en.wikipedia.org/wiki/Baylor_University;tornado;1953;;;;
esdbpediav2-SemSearch_LS-40;the first 13 american states;CatQ, SolEnQ;3;0;3;;;the first 13;https://en.wikipedia.org/wiki/United_States;states;;;;;
esdbpediav2-SemSearch_LS-41;the four of the companions of the prophet;CatQ, SolEnQ;3;0;3;;;the four;of the;companions of the prophet;;;;;
ysqle-trec-2010-101-0;the music man songs;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/The_Music_Man;songs;;;;;;
ysqle-trec-2010-101-0;the music man songs;CatQ, SolEnQ;5;1;2;;;https://en.wikipedia.org/wiki/The_Music_Man_(1962_film);;;;;;;
ysqle-trec-2010-101-0;the music man songs;CatQ, SolEnQ;5;2;2;;;https://en.wikipedia.org/wiki/The_Music_Man_(2003_film);;;;;;;
esdbpediav2-QALD2_tr-36;through which countries does the yenisei river flow;CatQ, QQ, SolEnQ;3;0;3;;;through which;countries;does the;https://en.wikipedia.org/wiki/Yenisei_River;flow;;;
ysqle-yahoo-84-5;tim burton characters;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Tim_Burton;characters;;;;;;
ysqle-yahoo-84-7;tim burton movies;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Tim_Burton;movies;;;;;;
ysqle-yahoo-468-9;tire chains;ConQ;1;0;3;;;tire chains;;;;;;;
esdbpediav2-QALD2_te-8;to which countries does the himalayan mountain system extend;CatQ, QQ, SolEnQ;3;0;3;;;to which;countries;does the;https://en.wikipedia.org/wiki/Himalayas;extend;;;
esdbpediav2-INEX_XER-95;tom hanks movies where he plays a leading role;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Tom_Hanks;movies;where he;plays;a;leading role;;
ysqle-trec-2010-50-0;tornadoes;CatQ, LQ, SolEnQ;5;0;3;;;tornadoes;;;;;;;
ysqle-trec-2010-50-0;tornadoes;CatQ, LQ, SolEnQ;5;1;1;;;https://en.wikipedia.org/wiki/The_Tornadoes;;;;;;;
ysqle-trec-2010-50-0;tornadoes;CatQ, LQ, SolEnQ;5;2;1;;;https://en.wikipedia.org/wiki/Niger_Tornadoes_F.C.;;;;;;;
ysqle-trec-2010-50-0;tornadoes;CatQ, LQ, SolEnQ;5;3;1;;;https://en.wikipedia.org/wiki/Nippon_Tornadoes;;;;;;;
ysqle-trec-2010-50-0;tornadoes;CatQ, LQ, SolEnQ;5;4;1;;;https://en.wikipedia.org/wiki/Ayrshire_Tornadoes;;;;;;;
ysqle-trec-2010-50-0;tornadoes;CatQ, LQ, SolEnQ;5;5;1;;;https://en.wikipedia.org/wiki/Thornton_Heath_Tornadoes;;;;;;;
ysqle-trec-2010-50-0;tornadoes;CatQ, LQ, SolEnQ;5;6;1;;;https://en.wikipedia.org/wiki/Chicago_Tornadoes;;;;;;;
ysqle-trec-2010-50-0;tornadoes;CatQ, LQ, SolEnQ;5;7;1;;;https://en.wikipedia.org/wiki/Worcester_Tornadoes;;;;;;;
esdbpediav2-INEX_XER-126;toy train manufacturers that are still in business;CatQ, SolEnQ;5;0;3;;;toy train manufacturers;that are;still in business;;;;;
ysqle-yahoo-155-2;tumblr fat girls;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Tumblr;fat girls;;;;;;
esdbpediav2-SemSearch_LS-42;twelve tribes or sons of israel;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Twelve_Tribes_of_Israel;or;https://en.wikipedia.org/wiki/Israelites;;;;;
ysqle-trec-2013-43-3;types of gun used in violent events;ConQ;1;0;3;;;types of;gun;used in;violent events;;;;
esdbpediav2-INEX_LD-2012335;us president authorise nuclear weapons against japan;ConQ;3;0;3;;;https://en.wikipedia.org/wiki/United_States;president;authorise;nuclear weapons;against;https://en.wikipedia.org/wiki/Japan;;
esdbpediav2-INEX_XER-141;universities in catalunya;CatQ, SolEnQ;5;0;3;;;universities;in;https://en.wikipedia.org/wiki/Catalonia;;;;;
