"ID";"QUERY";"CAT";"DIFFICULTY"
"ysqle-trec-2012-3-1";"best programming language for beginners";"ConQ";4
"ysqle-trec-2012-30-0";"bollywood facts";"ConQ";1
"ysqle-trec-2012-30-1";"bollywood oscars";"CatQ";3
"ysqle-trec-2012-31-0";"bollywood growth government policy";"ConQ";2
"ysqle-trec-2012-31-2";"bollywood promote growth";"ConQ";2
"ysqle-trec-2012-32-0";"bollywood legislation";"ConQ";2
"ysqle-trec-2012-32-1";"bollywood law";"ConQ";2
"ysqle-trec-2012-33-0";"bollywood legislation growth";"ConQ";2
"ysqle-trec-2012-33-1";"bollywood legislation growth government";"ConQ";2
"ysqle-trec-2012-34-0";"the company";"LQ";2
"ysqle-trec-2012-34-1";"the company new york stock exchange";"ConQ";2
"ysqle-trec-2012-35-1";"merck and co. lobbying";"ConQ";1
"ysqle-trec-2012-35-2";"merck and co";"LQ";1
"ysqle-trec-2012-35-3";"merck and co policies";"ConQ";1
"ysqle-trec-2012-36-0";"Merck lobby united states policy";"ConQ";1
"ysqle-trec-2012-36-1";"Merck lobbyist united states policy legislation";"ConQ";1
"ysqle-trec-2012-36-2";"merck lobbying";"ConQ";1
"ysqle-trec-2012-37-0";"Merck lobbyists";"CatQ";3
"ysqle-trec-2012-37-1";"Merck lobbying US policy";"ConQ";1
"ysqle-trec-2012-38-0";"Kurosawa";"LQ";2
"ysqle-trec-2012-38-1";"Kurosawa's wife";"RQ";2
"ysqle-trec-2012-39-0";"Akira Kurosawa influence";"ConQ";1
"ysqle-trec-2012-39-1";"Akira Kurosawa influence india";"ConQ";1
"ysqle-trec-2012-39-2";"Akira Kurosawa indian cinema";"ConQ";1
"ysqle-trec-2012-39-3";"Akira Kurosawa chinese cinema";"ConQ";1
"ysqle-trec-2012-4-0";"pocono mountains region";"ConQ";1
"ysqle-trec-2012-4-1";"pocono mountains region things to do";"ConQ";1
"ysqle-trec-2012-4-2";"pocono mountains region activities";"ConQ";1
"ysqle-trec-2012-4-3";"pocono mountains region national park";"ConQ";1
"ysqle-trec-2012-40-0";"water turbine efficiency";"ConQ";1
"ysqle-trec-2012-40-1";"water turbine cost per kwh";"ConQ";1
"ysqle-trec-2012-41-1";"Newton's second law";"LQ";1
"ysqle-trec-2012-41-2";"Newton's third law";"LQ";1
"ysqle-trec-2012-42-0";"water turbines";"CatQ";2
"ysqle-trec-2012-42-1";"water turbines relation to newtons law";"ConQ";1
"ysqle-trec-2012-42-2";"water turbines replace fossil fuels";"ConQ";1
"ysqle-trec-2012-42-3";"water turbines electricity generation cost per kWh";"ConQ";1
"ysqle-trec-2012-42-4";"effective water turbines types";"CatQ";2
"ysqle-trec-2012-42-5";"comparison of water turbine types";"CatQ";2
"ysqle-trec-2012-43-0";"working mechanism of water turbines";"ConQ";1
"ysqle-trec-2012-43-1";"types of water turbines";"CatQ";2
"ysqle-trec-2012-43-2";"newtons laws on water turbines";"ConQ";2
"ysqle-trec-2012-44-0";"hydropower renewable resource";"ConQ";1
"ysqle-trec-2012-44-1";"hydroelectric power";"ConQ";1
"ysqle-trec-2012-44-2";"hydroelectric power environment";"ConQ";1
"ysqle-trec-2012-45-0";"consequences of hydroelectric dam";"ConQ";1
"ysqle-trec-2012-45-1";"hydropower efficiency";"ConQ";1
"ysqle-trec-2012-46-0";"pseudocyesis";"ConQ";1
"ysqle-trec-2012-46-1";"pseudocyesis psychology";"ConQ";1
"ysqle-trec-2012-47-1";"pseudocyesis epidemiology";"ConQ";1
"ysqle-trec-2012-47-2";"pseudocyesis history";"ConQ";1
"ysqle-trec-2012-48-0";"Pseudocyesis research";"ConQ";1
"ysqle-trec-2012-48-1";"Pseudocyesis causes research";"ConQ";1
"ysqle-trec-2012-49-0";"Pseudocyesis causes review";"ConQ";1
"ysqle-trec-2012-49-1";"Pseudocyesis causes";"ConQ";1
"ysqle-trec-2012-5-0";"pocono mountains";"LQ";1
"ysqle-trec-2012-5-1";"pocono mountains park";"ConQ";1
"ysqle-trec-2012-5-2";"pocono mountains shopping";"ConQ";1
"ysqle-trec-2012-50-2";"pseudocyesis causes new research";"ConQ";1
"ysqle-trec-2012-50-3";"causes of false pregnancy";"ConQ";1
"ysqle-trec-2012-51-0";"Pseudocyesis wiki";"ConQ";1
"ysqle-trec-2012-51-1";"Pseudocyesis pregnancy wiki";"ConQ";1
"ysqle-trec-2012-52-3";"pseudocyesis causes study";"ConQ";1
"ysqle-trec-2012-52-4";"pseudocyesis pathogenesis";"ConQ";1
"ysqle-trec-2012-52-5";"pseudocyesis pathology";"ConQ";1
"ysqle-trec-2012-53-0";"servering spinal cord paralysis";"ConQ";1
"ysqle-trec-2012-53-1";"servering spinal cord consequenses";"ConQ";1
"ysqle-trec-2012-54-0";"silicone roof coating alternatives cooling";"ConQ";1
"ysqle-trec-2012-54-1";"silicone roof coating alternatives";"ConQ";1
"ysqle-trec-2012-55-0";"silicone roof coating";"ConQ";1
"ysqle-trec-2012-55-1";"silicone roof coating uk";"ConQ";1
"ysqle-trec-2012-55-2";"silicone roof coating uk alternatives";"ConQ";1
"ysqle-trec-2012-55-3";"roof coating house temperature down uk";"ConQ";1
"ysqle-trec-2012-56-1";"silicone roof coating use";"ConQ";1
"ysqle-trec-2012-56-2";"silicone roof coating tutorial";"ConQ";1
"ysqle-trec-2012-56-3";"roof coating tutorial";"ConQ";1
"ysqle-trec-2012-56-4";"roof coating solutions";"ConQ";1
"ysqle-trec-2012-56-5";"roof coating lower temperature";"ConQ";1
"ysqle-trec-2012-57-0";"self-regulating house temperature";"ConQ";1
"ysqle-trec-2012-57-1";"passive solar cooling";"ConQ";1
"ysqle-trec-2012-57-2";"passive solar cooling :uk";"ConQ";1
"ysqle-trec-2012-57-3";"radiant barrier";"ConQ";1
"ysqle-trec-2012-57-4";"radiant barrier :uk";"ConQ";1
"ysqle-trec-2012-58-0";"install roof insulation";"ConQ";1
"ysqle-trec-2012-58-1";"how roof installation prevent heat";"ConQ";1
"ysqle-trec-2012-59-0";"air condition roof";"ConQ";1
"ysqle-trec-2012-59-1";"cool roof";"ConQ";1
"ysqle-trec-2012-6-0";"pocono mountains pennsylvania";"LQ";1
"ysqle-trec-2012-6-1";"pocono mountains pennsylvania hotels";"CatQ";2
"ysqle-trec-2012-6-2";"pocono mountains pennsylvania things to do";"ConQ";1
"ysqle-trec-2012-6-3";"pocono mountains camelbeach";"LQ";1
"ysqle-trec-2012-6-4";"pocono mountains camelbeach hotel";"LQ";1
"ysqle-trec-2012-6-5";"pocono mountains chateau resort";"LQ";1
"ysqle-trec-2012-6-6";"pocono mountains chateau resort attractions";"ConQ";1
"ysqle-trec-2012-6-7";"pocono mountains chateau resort getting to";"ConQ";1
"ysqle-trec-2012-6-8";"chateau resort getting to";"ConQ";1
"ysqle-trec-2012-6-9";"pocono mountains chateau resort directions";"ConQ";1
"ysqle-trec-2012-60-0";"reduce airconditioning";"ConQ";1
"ysqle-trec-2012-60-1";"attic insulation airconditioning costs";"ConQ";1
"ysqle-trec-2012-61-0";"Indian wedding culture rituals";"ConQ";1
"ysqle-trec-2012-61-1";"Indian wedding customs";"ConQ";1
"ysqle-trec-2012-62-0";"Indian wedding rituals";"ConQ";1
"ysqle-trec-2012-63-0";"wedding traditions buddhism";"ConQ";1
"ysqle-trec-2012-63-1";"buddhist wedding rituals";"ConQ";1
"ysqle-trec-2012-63-2";"shinto wedding rituals";"ConQ";1
"ysqle-trec-2012-64-0";"Sunspots Wikipedia";"ConQ";1
"ysqle-trec-2012-64-1";"Sunspots Environmental effects";"ConQ";1
"ysqle-trec-2012-64-2";"Sunspot life cycle";"ConQ";1
"ysqle-trec-2012-64-3";"Are sunspots local burnouts";"QQ";1
"ysqle-trec-2012-64-4";"How do sunspots effect us";"QQ";1
"ysqle-trec-2012-65-0";"sunspots climate changes";"ConQ";1
"ysqle-trec-2012-65-1";"sunspots affect climate changes";"ConQ";1
"ysqle-trec-2012-66-0";"depression";"ConQ";1
"ysqle-trec-2012-66-1";"depression nhs";"ConQ";1
"ysqle-trec-2012-67-0";"Depression Definition";"ConQ";1
"ysqle-trec-2012-67-1";"Depression Definition Merck Manual";"ConQ";1
"ysqle-trec-2012-68-0";"depression symptoms treatment";"ConQ";1
"ysqle-trec-2012-68-1";"depression symptoms treatment nhs";"ConQ";1
"ysqle-trec-2012-7-0";"pocono resort";"ConQ";2
"ysqle-trec-2012-7-1";"skytop lodge directions";"ConQ";2
"ysqle-trec-2012-7-2";"Philidelphia car rental";"CatQ";3
"ysqle-trec-2012-70-0";"depression symptoms";"CatQ";1
"ysqle-trec-2012-70-1";"how to help depressed person";"QQ";1
"ysqle-trec-2012-71-0";"dehumidifiers";"CatQ";100
"ysqle-trec-2012-71-1";"dehumidifiers things to condiser";"ConQ";1
"ysqle-trec-2012-71-2";"dehumidifiers things to consider";"ConQ";1
"ysqle-trec-2012-71-3";"dehumidifiers technical specifications";"ConQ";1
"ysqle-trec-2012-71-4";"dehumidifiers technical specifications uk";"ConQ";2
"ysqle-trec-2012-72-0";"dehumidifier";"CatQ";100
"ysqle-trec-2012-72-1";"whole house dehumidifier";"CatQ";100
"ysqle-trec-2012-73-1";"dehumidifiers timer frost-free";"CatQ";100
"ysqle-trec-2012-74-0";"dehumidifier comparison";"CatQ";100
"ysqle-trec-2012-74-1";"dehumidifier comparison UK";"CatQ";100
"ysqle-trec-2012-74-2";"dehumidifier comparison which?";"CatQ";100
"ysqle-trec-2012-75-0";"dehumidifier comparison ratings";"CatQ";100
"ysqle-trec-2012-75-1";"dehumidifier comparison ratings uk";"CatQ";100
"ysqle-trec-2012-76-0";"buy dehumidifier, reviews";"ConQ";1
"ysqle-trec-2012-76-1";"buy dehumidifier, reviews, uk";"ConQ";2
"ysqle-trec-2012-77-0";"dehumidifier any good?";"ConQ";4
"ysqle-trec-2012-77-1";"dehumidifier any good? uk";"ConQ";4
"ysqle-trec-2012-78-0";"Swahili dishes";"ConQ";2
"ysqle-trec-2012-78-1";"traditional Swahili dishes";"ConQ";2
"ysqle-trec-2012-79-0";"swahili recipes";"ConQ";2
"ysqle-trec-2012-79-1";"traditional swahili recipes";"ConQ";2
"ysqle-trec-2012-8-0";"designer dogs";"CatQ";10
"ysqle-trec-2012-8-1";"designer dogs types";"CatQ";10
"ysqle-trec-2012-80-0";"swahili dish";"ConQ";2
"ysqle-trec-2012-80-1";"swahili dish kenya picture";"ConQ";2
"ysqle-trec-2012-81-0";"recipes swahili cusine";"ConQ";2
"ysqle-trec-2012-81-1";"wikipedia kenya";"ConQ";1
"ysqle-trec-2012-82-0";"Traditional Swahili meals";"ConQ";1
"ysqle-trec-2012-82-1";"Kenyan recipe";"ConQ";1
"ysqle-trec-2012-83-0";"kenya cooking traditional";"ConQ";1
"ysqle-trec-2012-83-1";"kenya cooking traditional swahili";"ConQ";1
"ysqle-trec-2012-83-2";"www.allrecipes.com";"LQ";1
"ysqle-trec-2012-83-3";"traditional swahili recipe";"ConQ";1
"ysqle-trec-2012-84-0";"swahili traditional food recipes";"ConQ";1
"ysqle-trec-2012-84-1";"kenya swahili traditional food recipes";"ConQ";1
"ysqle-trec-2012-85-0";"glass blowing";"ConQ";1
"ysqle-trec-2012-86-0";"scientific glass blowing";"ConQ";1
"ysqle-trec-2012-86-1";"scientific glass blowing history";"ConQ";1
"ysqle-trec-2012-86-2";"glass blowing science";"ConQ";1
"ysqle-trec-2012-87-0";"glassblowing history";"ConQ";1
"ysqle-trec-2012-87-1";"scientific glassblowing history";"ConQ";1
"ysqle-trec-2012-87-2";"scientific glassblowing history Edison";"ConQ";2
"ysqle-trec-2012-88-0";"test tube sealing services";"CatQ";100
"ysqle-trec-2012-88-1";"hermetic sealing services";"CatQ";100
"ysqle-trec-2012-89-0";"sample tube sealing";"ConQ";1
"ysqle-trec-2012-89-1";"sample tube sealing services";"CatQ";100
"ysqle-trec-2012-89-2";"sample tube sealing expert";"CatQ";100
"ysqle-trec-2012-9-0";"designer dogs";"CatQ";100
"ysqle-trec-2012-9-1";"designer dogs crossbreeds";"CatQ";100
"ysqle-trec-2012-90-2";"autoimmune disease sport";"ConQ";1
"ysqle-trec-2012-90-3";"autoimmune disease";"ConQ";1
"ysqle-trec-2012-91-0";"collagen vascular disease";"LQ";1
"ysqle-trec-2012-91-1";"impact of collagen vascular disease";"ConQ";1
"ysqle-trec-2012-91-2";"collagen vascular disease active lifestyle";"ConQ";1
"ysqle-trec-2012-91-3";"collagen vascular disease sport";"ConQ";1
"ysqle-trec-2012-92-1";"connecticut fire academy established";"ConQ";2
"ysqle-trec-2012-92-2";"connecticut fire academy";"LQ";1
"ysqle-trec-2012-93-1";"connecticut fire department";"ConQ";2
"ysqle-trec-2012-94-1";"connecticut fire academy wiki";"ConQ";2
"ysqle-trec-2012-94-2";"connecticut fire academy fireman";"ConQ";2
"ysqle-trec-2012-95-1";"what is the Connecticut Fire Academy?";"QQ";1
"ysqle-trec-2012-95-2";"where is the Connecticut Fire Academy?";"QQ";2
"ysqle-trec-2012-97-0";"Connecticut Fire Academy training";"ConQ";1
"ysqle-trec-2012-97-2";"Connecticut Fire Academy skills";"ConQ";1
"ysqle-trec-2013-1-0";"US civil war causes";"ConQ";10
"ysqle-trec-2013-1-1";"US civil war economic  causes";"ConQ";10
"ysqle-trec-2013-10-0";"quit smoking";"ConQ";1
"ysqle-trec-2013-10-1";"quit smoking cold turkey";"ConQ";1
"ysqle-trec-2013-100-0";"further education for high school teachers";"ConQ";1
"ysqle-trec-2013-101-0";"higher degrees for high school teacher";"ConQ";1
"ysqle-trec-2013-102-0";"jp morgan chase data centers";"ConQ";2
"ysqle-trec-2013-103-0";"history of face transplants";"ConQ";1
"ysqle-trec-2013-104-0";"AMT tax IRS";"ConQ";2
"ysqle-trec-2013-105-0";"uss abraham lincoln";"LQ";2
"ysqle-trec-2013-106-0";"guide dulles airport";"ConQ";2
"ysqle-trec-2013-107-0";"Dulles airport";"LQ";2
"ysqle-trec-2013-108-0";"Boston pops official website";"ConQ";2
"ysqle-trec-2013-109-0";"GS pay tables";"ConQ";2
"ysqle-trec-2013-11-0";"how to quit smoking";"ConQ";1
"ysqle-trec-2013-11-2";"quiting smoking side effects";"ConQ";1
"ysqle-trec-2013-11-3";"quiting smoking using hypnosis";"ConQ";1
"ysqle-trec-2013-11-4";"quiting smoking help";"ConQ";2
"ysqle-trec-2013-110-0";"Vanuatu";"LQ";1
"ysqle-trec-2013-112-0";"patent application";"ConQ";1
"ysqle-trec-2013-113-0";"face transplants";"ConQ";1
"ysqle-trec-2013-115-0";"advice for technology start-up";"ConQ";1
"ysqle-trec-2013-116-0";"how to succeed in new venture";"ConQ";1
"ysqle-trec-2013-117-0";"innovation";"ConQ";1
"ysqle-trec-2013-118-0";"evaluating employees";"ConQ";1
"ysqle-trec-2013-119-0";"eurozone crisis economic actions";"ConQ";2
"ysqle-trec-2013-12-0";"wiki kansas city tourism";"ConQ";2
"ysqle-trec-2013-12-1";"kansas city hotels airport";"CatQ";2
"ysqle-trec-2013-12-2";"kansas city chiefs fixtures";"ConQ";2
"ysqle-trec-2013-120-0";"Philadelphia attractions";"CatQ";10
"ysqle-trec-2013-121-0";"Philadelphia tourist attractions";"CatQ";10
"ysqle-trec-2013-122-0";"tour bus";"ConQ";1
"ysqle-trec-2013-123-0";"legality gun control";"ConQ";1
"ysqle-trec-2013-124-0";"god does not exist";"ConQ";1
"ysqle-trec-2013-125-0";"existence god naturalism theory";"ConQ";2
"ysqle-trec-2013-126-0";"hiv aids prevention cure charities in africa";"CatQ";3
"ysqle-trec-2013-127-0";"teacher evaluation peer versus students";"ConQ";1
"ysqle-trec-2013-128-0";"EU economic indicators";"CatQ";1
"ysqle-trec-2013-129-0";"What are the effects of the ongoing Eurozone crisis on national economic indicators such as unemployment, GDP, public debt, etc";"CatQ, QQ";2
"ysqle-trec-2013-13-0";"kansas city MO";"LQ";2
"ysqle-trec-2013-13-1";"kansas city airport hotels";"CatQ";3
"ysqle-trec-2013-13-2";"kansas city casino";"CatQ";10
"ysqle-trec-2013-13-3";"kansas city zoo";"CatQ";3
"ysqle-trec-2013-13-4";"kansas city state parks";"CatQ";10
"ysqle-trec-2013-13-5";"kansas city wikipedia";"ConQ";2
"ysqle-trec-2013-13-6";"kansas city history";"ConQ";2
"ysqle-trec-2013-13-7";"kansas city things to do";"ConQ";2
"ysqle-trec-2013-130-0";"Jp Morgan Chase";"LQ";1
"ysqle-trec-2013-131-0";"us space exploration costs";"ConQ";2
"ysqle-trec-2013-132-0";"(euro OR eurozone) crisis";"ConQ";2
"ysqle-trec-2013-133-0";"eurozone crisis";"ConQ";2
"ysqle-trec-2013-14-1";"uk road trip ideas";"ConQ";1
"ysqle-trec-2013-14-2";"what to take on a road trip";"QQ";1
"ysqle-trec-2013-14-3";"what to take on a uk road trip";"QQ";1
"ysqle-trec-2013-15-0";"road trip FAQ";"ConQ";1
"ysqle-trec-2013-15-1";"planning a road trip";"ConQ";1
"ysqle-trec-2013-16-0";"further education for high school teacher online funding";"ConQ";2
"ysqle-trec-2013-16-1";"training high school teacher free professional development";"ConQ";2
"ysqle-trec-2013-17-0";"jp morgan data centers";"CatQ";3
"ysqle-trec-2013-17-1";"jp morgan data";"ConQ";2
"ysqle-trec-2013-17-2";"jp morgan data centers investment";"ConQ";2
"ysqle-trec-2013-17-3";"jp morgan largest data center";"ConQ";3
"ysqle-trec-2013-17-4";"data center compare microsoft jp morgan";"ConQ";2
"ysqle-trec-2013-18-0";"JP Morgan Chase data centers";"CatQ";3
"ysqle-trec-2013-18-2";"location JP Morgan Chase data centers";"ConQ";2
"ysqle-trec-2013-18-3";"location JP Morgan Chase +data centers";"ConQ";2
"ysqle-trec-2013-18-4";"location JP Morgan Chase + center";"ConQ";2
"ysqle-trec-2013-18-5";"JP Morgan Chase overview";"ConQ";1
"ysqle-trec-2013-18-6";"JP Morgan Chase annual report";"ConQ";1
"ysqle-trec-2013-18-7";"data centers";"ConQ";1
"ysqle-trec-2013-18-8";"financial data centers";"ConQ";1
"ysqle-trec-2013-19-1";"JP Morgan Chase data centres vs google";"ConQ";2
"ysqle-trec-2013-19-2";"JP Morgan Chase computational scientist profile";"ConQ";1
"ysqle-trec-2013-19-3";"JP Morgan computational scientist profile";"ConQ";1
"ysqle-trec-2013-19-4";"JP Morgan data center news";"ConQ";1
"ysqle-trec-2013-2-0";"scooter brands";"CatQ";100
"ysqle-trec-2013-2-1";"scooter brands reliable";"CatQ";4
"ysqle-trec-2013-2-2";"scooter";"CatQ";100
"ysqle-trec-2013-2-3";"scooter cheap";"CatQ";100
"ysqle-trec-2013-2-4";"scooter review";"CatQ";100
"ysqle-trec-2013-2-5";"scooter price";"CatQ";100
"ysqle-trec-2013-2-6";"scooter stores";"CatQ";100
"ysqle-trec-2013-2-7";"where to buy scooters";"CatQ, QQ";100
"ysqle-trec-2013-20-0";"march madness";"LQ";2
"ysqle-trec-2013-20-10";"march madness semi finals";"ConQ";2
"ysqle-trec-2013-20-2";"march madness 2012 winning team";"ConQ";3
"ysqle-trec-2013-20-3";"march madness 2012 runner up";"ConQ";1
"ysqle-trec-2013-20-4";"march madness 2012 host city";"ConQ";3
"ysqle-trec-2013-20-5";"march madness 2012 host stadium";"ConQ";3
"ysqle-trec-2013-20-6";"march madness 2012 final four";"ConQ";3
"ysqle-trec-2013-20-7";"march madness 2012 number teams";"ConQ";1
"ysqle-trec-2013-20-8";"march madness slang";"ConQ";1
"ysqle-trec-2013-20-9";"march madness slang expression";"ConQ";1
"ysqle-trec-2013-21-1";"march madness NCAA";"LQ";1
"ysqle-trec-2013-21-10";"NCAA march madness 2012 broadcast";"ConQ";2
"ysqle-trec-2013-21-11";"NCAA march madness 2012 semifinals sport news";"ConQ";2
"ysqle-trec-2013-21-3";"NCAA";"LQ";1
"ysqle-trec-2013-21-4";"NCAA tournament";"LQ";1
"ysqle-trec-2013-21-5";"NCAA tournament march madness";"LQ";1
"ysqle-trec-2013-21-6";"NCAA tournament march madness wikipedia";"ConQ";1
"ysqle-trec-2013-21-7";"NCAA tournament march madness 2012 championship runner-up";"ConQ";1
"ysqle-trec-2013-21-8";"won NCAA march madness 2012";"ConQ";2
"ysqle-trec-2013-21-9";"NCAA march madness 2012 results";"ConQ";2
"ysqle-trec-2013-22-0";"face transplants wiki";"ConQ";1
"ysqle-trec-2013-22-1";"Connie Culp";"LQ";1
"ysqle-trec-2013-22-10";"first full face transplant Oscar";"ConQ";2
"ysqle-trec-2013-22-11";"first full face transplant";"ConQ";1
"ysqle-trec-2013-22-2";"Connie Culp wikipedia";"LQ";1
"ysqle-trec-2013-22-3";"First Face Transplant";"ConQ";1
"ysqle-trec-2013-22-4";"Isabelle Dinoire";"LQ";1
"ysqle-trec-2013-22-6";"Isabelle Dino*";"LQ";2
"ysqle-trec-2013-22-7";"Isabelle face transplants";"ConQ";2
"ysqle-trec-2013-22-8";"Richard Norris";"LQ";1
"ysqle-trec-2013-22-9";"first face transplant surgery in the world";"ConQ";1
"ysqle-trec-2013-23-0";"dulles airport";"LQ";2
"ysqle-trec-2013-23-1";"dulles airport location";"ConQ";1
"ysqle-trec-2013-23-2";"dulles hotels";"CatQ";10
"ysqle-trec-2013-23-3";"dulles metro stop";"LQ";1
"ysqle-trec-2013-24-0";"where is dulles airport?";"QQ";2
"ysqle-trec-2013-24-1";"dulles airport virginia";"LQ";1
"ysqle-trec-2013-24-2";"dulles airport virginia transport to other cities";"ConQ";2
"ysqle-trec-2013-25-0";"Boston pops  and (salary OR manager OR conductor OR hall)";"ConQ";1
"ysqle-trec-2013-25-1";"Boston pops";"LQ";1
"ysqle-trec-2013-26-1";"Define: Boston Pops";"ConQ";1
"ysqle-trec-2013-26-2";"Conductor of the boston pops orchestra";"ConQ";2
"ysqle-trec-2013-26-3";"Conductor 2012 of the boston pops orchestra";"ConQ";2
"ysqle-trec-2013-26-4";"Information regarding the Boston Pops Conductor";"ConQ";2
"ysqle-trec-2013-26-5";"Information regarding the Boston Pops Manager";"ConQ";2
"ysqle-trec-2013-27-0";"jeopardy";"LQ";1
"ysqle-trec-2013-27-1";"jeopardy gameplay";"ConQ";1
"ysqle-trec-2013-27-2";"jeopardy video";"ConQ";1
"ysqle-trec-2013-28-0";"jeopardy game show";"ConQ";1
"ysqle-trec-2013-28-1";"jeopardy game show history";"ConQ";1
"ysqle-trec-2013-29-0";"jeopardy (game show)";"ConQ";1
"ysqle-trec-2013-29-1";"jeopardy (game show) wikipedia";"ConQ";1
"ysqle-trec-2013-29-2";"wikipedia jeopardy";"ConQ";1
"ysqle-trec-2013-3-0";"heart attack causes";"ConQ";1
"ysqle-trec-2013-3-1";"heart attack causes nhs";"ConQ";1
"ysqle-trec-2013-3-2";"heart attack causes site:nhs.uk";"ConQ";1
"ysqle-trec-2013-30-0";"churchill downs";"LQ";2
"ysqle-trec-2013-30-1";"churchill downs 2013";"ConQ";2
"ysqle-trec-2013-31-0";"churchill downs racing information";"ConQ";2
"ysqle-trec-2013-31-1";"churchill downs horse racing park";"ConQ";1
"ysqle-trec-2013-31-3";"churchill downs horse racing schedule";"ConQ";1
"ysqle-trec-2013-31-4";"kentucky derby museum";"LQ";1
"ysqle-trec-2013-31-5";"churchilldowns.com";"LQ";1
"ysqle-trec-2013-31-6";"churchilldowns";"LQ";1
"ysqle-trec-2013-31-7";"churchilldowns seating chart";"ConQ";1
"ysqle-trec-2013-31-8";"churchill downs racing seating chart";"ConQ";1
"ysqle-trec-2013-32-0";"Churchill downs schedule";"ConQ";1
"ysqle-trec-2013-32-1";"Churchill downs race schedule 2013";"ConQ";1
"ysqle-trec-2013-32-2";"Churchill downs seating";"ConQ";1
"ysqle-trec-2013-32-3";"Churchill downs Kentucky derby museum";"ConQ";2
"ysqle-trec-2013-33-0";"general schedule pay tables";"ConQ";1
"ysqle-trec-2013-33-1";"general schedule pay tables 2013";"ConQ";1
"ysqle-trec-2013-33-2";"general schedule pay tables federal wage system";"ConQ";1
"ysqle-trec-2013-33-3";"general schedule pay tables federal goverment";"ConQ";1
"ysqle-trec-2013-34-0";"internet phone services";"CatQ";10
"ysqle-trec-2013-34-1";"internet phone services review";"CatQ";10
"ysqle-trec-2013-34-2";"guide internet phone services";"CatQ";10
"ysqle-trec-2013-34-3";"voip providers";"CatQ";100
"ysqle-trec-2013-35-0";"regular phones vs internet phones voip experiences cheapest";"ConQ";2
"ysqle-trec-2013-35-1";"internet phones voip experiences cheapest";"ConQ";2
"ysqle-trec-2013-35-2";"internet phones voip reviews";"ConQ";1
"ysqle-trec-2013-36-0";"VOIP";"LQ";1
"ysqle-trec-2013-36-1";"VOIP lietuva";"LQ";2
"ysqle-trec-2013-36-2";"VOIP paslaugos lietuva";"LQ";1
"ysqle-trec-2013-36-3";"ip telefonijos paslaugos";"ConQ";2
"ysqle-trec-2013-36-4";"ip telefonija";"ConQ";2
"ysqle-trec-2013-36-5";"ip telefonija kaunas";"ConQ";2
"ysqle-trec-2013-36-6";"ip telefonas";"ConQ";2
"ysqle-trec-2013-36-7";"ip balso telefonija";"ConQ";2
"ysqle-trec-2013-36-8";"voip telefonas";"ConQ";2
"ysqle-trec-2013-37-0";"State university of new york bioinformatics";"ConQ";1
"ysqle-trec-2013-37-1";"State university of new york";"LQ";1
"ysqle-trec-2013-38-0";"SUNY colleges";"CatQ";10
"ysqle-trec-2013-38-1";"SUNY albany hospital location";"ConQ";2
"ysqle-trec-2013-38-3";"albany university hospital location";"ConQ";2
"ysqle-trec-2013-38-4";"SUNY plattsburgh athletics";"ConQ";2
"ysqle-trec-2013-39-0";"suny colleges names";"CatQ";10
"ysqle-trec-2013-39-1";"number of suny colleges";"CatQ";10
"ysqle-trec-2013-39-2";"suny college bioinformatics degree";"ConQ";2
"ysqle-trec-2013-39-3";"map suny albany hospital";"ConQ";1
"ysqle-trec-2013-39-4";"map albany hospital ny";"ConQ";1
"ysqle-trec-2013-4-0";"heart attack details";"ConQ";1
"ysqle-trec-2013-4-2";"heart attack statistics";"ConQ";1
"ysqle-trec-2013-40-0";"gun control opinions";"ConQ";1
"ysqle-trec-2013-40-1";"gun control us government";"ConQ";2
"ysqle-trec-2013-40-2";"gun control current affairs";"ConQ";1
"ysqle-trec-2013-40-3";"gun violence us";"ConQ";2
"ysqle-trec-2013-40-4";"law center to prevent gun violence";"ConQ";1
"ysqle-trec-2013-41-0";"obama gun control";"ConQ";2
"ysqle-trec-2013-41-1";"gun control laws obama";"ConQ";2
"ysqle-trec-2013-42-0";"most violent gun violence events";"ConQ";4
"ysqle-trec-2013-42-1";"gun violence us campuses";"CatQ";10
"ysqle-trec-2013-42-2";"most deadly type of gun in gun violence";"ConQ";4
"ysqle-trec-2013-43-0";"gun violence in USA";"ConQ";2
"ysqle-trec-2013-43-1";"gun violence on US college campus";"CatQ";10
"ysqle-trec-2013-43-2";"gun violence on US campus";"CatQ";10
"ysqle-trec-2013-43-3";"types of gun used in violent events";"CatQ";100
"ysqle-trec-2013-44-0";"healty recipes";"ConQ";1
"ysqle-trec-2013-44-1";"healthy meals";"ConQ";1
"ysqle-trec-2013-44-2";"healthy nutrition for infants";"ConQ";1
"ysqle-trec-2013-45-0";"red bull drink health concerns";"ConQ";2
"ysqle-trec-2013-45-1";"red bull drink side effects ban";"ConQ";1
"ysqle-trec-2013-45-2";"red bull ban";"ConQ";1
"ysqle-trec-2013-46-0";"Red Bull AND health";"ConQ";1
"ysqle-trec-2013-46-2";"red bull";"LQ";1
"ysqle-trec-2013-46-3";"red bull effects";"ConQ";1
"ysqle-trec-2013-46-4";"red bull drink";"ConQ";1
"ysqle-trec-2013-46-6";"red bull ingredients";"ConQ";1
"ysqle-trec-2013-46-7";"red bull in US";"ConQ";2
