"ID";"TASK";"QUERY";"CAT";"DIFFICULTY";"MENTION#0";"URL#0";"RELEVANCE#0";"MENTION#1";"URL#1";"RELEVANCE#1";"MENTION#2";"URL#2";"RELEVANCE#2";"MENTION#3";"URL#3";"RELEVANCE#3";"MENTION#4";"URL#4";"RELEVANCE#4";"MENTION#5";"URL#5";"RELEVANCE#5";"MENTION#6";"URL#6";"RELEVANCE#6";"MENTION#7";"URL#7";"RELEVANCE#7";"MENTION#8";"URL#8";"RELEVANCE#8";"MENTION#9";"URL#9";"RELEVANCE#9";;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-77-0";"exer";"to be or not to be";"LQ";2;"to be or not to be";"https://en.wikipedia.org/wiki/To_be,_or_not_to_be";2;"to be or not to be";"https://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(1942_film)";2;"to be or not to be";"https://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(1983_film)";2;"to be or not to be";"https://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(TV_series)";2;"to be or not to be";"https://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(play)";2;"to be or not to be";"https://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(album)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-77-0";"imer";"to be or not to be";"LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-77";"exer";"to be or not to be that is the question";"ConQ, LQ";2;"to be or not to be that is the question";"https://en.wikipedia.org/wiki/To_be,_or_not_to_be";2;"to be or not to be";"https://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(1942_film)";1;"to be or not to be";"https://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(1983_film)";1;"to be or not to be";"https://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(TV_series)";1;"to be or not to be";"https://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(play)";1;"to be or not to be";"https://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(album)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-77";"imer";"to be or not to be that is the question";"ConQ, LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-96-1";"exer";"toilet";"ConQ, LQ";1;"toilet";"https://en.wikipedia.org/wiki/TOIlet";2;"toilet";"https://en.wikipedia.org/wiki/Toilet_(film)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-96-1";"imer";"toilet";"ConQ, LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-499-3";"exer";"tool";"ConQ, LQ";1;"tool";"https://en.wikipedia.org/wiki/Tool_(band)";2;"tool";"https://en.wikipedia.org/wiki/Tool,_Texas";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-499-3";"imer";"tool";"ConQ, LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-425-4";"exer";"top gun sequel";"ConQ";1;"top gun";"https://en.wikipedia.org/wiki/Top_Gun";2;"top gun";"https://en.wikipedia.org/wiki/Top_Gun_(soundtrack)";1;"top gun";"https://en.wikipedia.org/wiki/Top_Gun_(1955_film)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-425-4";"imer";"top gun sequel";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-122-0";"exer";"tour bus";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-122-0";"imer";"tour bus";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-507-9";"exer";"towers";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-507-9";"imer";"towers";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-21-1";"exer";"town of williamstown vt";"ConQ";1;"williamstown vt";"https://en.wikipedia.org/wiki/Williamstown,_Vermont";2;"vt";"https://en.wikipedia.org/wiki/Vermont";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-21-1";"imer";"town of williamstown vt";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-371-8";"exer";"toys r us";"LQ";1;"toys r us";"https://en.wikipedia.org/wiki/Toys_%22R%22_Us";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-371-8";"imer";"toys r us";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-78-1";"exer";"traditional swahili dishes";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-78-1";"imer";"traditional swahili dishes";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-82-0";"exer";"traditional swahili meals";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-82-0";"imer";"traditional swahili meals";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-83-3";"exer";"traditional swahili recipe";"ConQ";1;"swahili";"https://en.wikipedia.org/wiki/Swahili_language";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-83-3";"imer";"traditional swahili recipe";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-79-1";"exer";"traditional swahili recipes";"ConQ";2;"swahili";"https://en.wikipedia.org/wiki/Swahili_language";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-79-1";"imer";"traditional swahili recipes";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-16-1";"exer";"training high school teacher free professional development";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-16-1";"imer";"training high school teacher free professional development";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-14-0";"exer";"training management";"ConQ";1;"training management";"https://en.wikipedia.org/wiki/Training_management_system";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-14-0";"imer";"training management";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-14-2";"exer";"training management benefits";"ConQ";1;"training management";"https://en.wikipedia.org/wiki/Training_management_system";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-14-2";"imer";"training management benefits";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-14-1";"exer";"training management hotels";"ConQ";1;"training management";"https://en.wikipedia.org/wiki/Training_management_system";1;"hotels";"https://en.wikipedia.org/wiki/Hotels_(magazine)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-14-1";"imer";"training management hotels";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-463-0";"exer";"trans siberian orchestra";"LQ";1;"trans siberian orchestra";"https://en.wikipedia.org/wiki/Trans-Siberian_Orchestra";2;"siberian";"https://en.wikipedia.org/wiki/Siberia";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-463-0";"imer";"trans siberian orchestra";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-85-1";"exer";"travel information los angeles";"ConQ";2;"los angeles";"https://en.wikipedia.org/wiki/Los_Angeles";2;"los angeles";"https://en.wikipedia.org/wiki/Los_%C3%81ngeles,_Catamarca";2;"los angeles";"https://en.wikipedia.org/wiki/Los_%C3%81ngeles,_Chile";2;"los angeles";"https://en.wikipedia.org/wiki/Los_%C3%81ngeles,_South_Caribbean_Coast_Autonomous_Region";2;"los angeles";"https://en.wikipedia.org/wiki/Los_Angeles,_Bohol";2;"los angeles";"https://en.wikipedia.org/wiki/Los_%C3%81ngeles,_Chiriqu%C3%AD";2;"los angeles";"https://en.wikipedia.org/wiki/Los_%C3%81ngeles,_Los_Santos";2;"los angeles";"https://en.wikipedia.org/wiki/Los_Angeles_(magazine)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-85-1";"imer";"travel information los angeles";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-84-0";"exer";"travel spots room prices";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-84-0";"imer";"travel spots room prices";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-84-1";"exer";"travel spots room prices hawaii";"ConQ";1;"hawaii";"https://en.wikipedia.org/wiki/Hawaii";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-84-1";"imer";"travel spots room prices hawaii";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-229-0";"exer";"travis porter";"LQ";1;"travis porter";"https://en.wikipedia.org/wiki/Travis_Porter";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-229-0";"imer";"travis porter";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-88-1";"exer";"trendy hairstyles 2012";"ConQ";1;"hairstyles";"https://en.wikipedia.org/wiki/Hairstyles";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-88-1";"imer";"trendy hairstyles 2012";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-88-0";"exer";"trendy short hairstyles 2012";"ConQ";1;"hairstyles";"https://en.wikipedia.org/wiki/Hairstyles";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-88-0";"imer";"trendy short hairstyles 2012";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-31-1";"exer";"trojan horse";"ConQ, LQ";10;"trojan horse";"https://en.wikipedia.org/wiki/Trojan_Horse";2;"trojan horse";"https://en.wikipedia.org/wiki/Trojan_Horse_(song)";2;"trojan";"https://en.wikipedia.org/wiki/Troy";2;"trojan";"https://en.wikipedia.org/wiki/Trojan_language";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-31-1";"imer";"trojan horse";"ConQ, LQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-78";"exer";"trombone for sale";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-78";"imer";"trombone for sale";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-519-0";"exer";"tron actress";"CatQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-519-0";"imer";"tron actress";"CatQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-370-1";"exer";"trust";"ConQ, LQ";10;"trust";"https://en.wikipedia.org/wiki/Trust,_North_Carolina";2;;"https://en.wikipedia.org/wiki/Trust_(1990_film)";2;;"https://en.wikipedia.org/wiki/Trust_(2010_film)";2;;"https://en.wikipedia.org/wiki/Trust_(Belgian_band)";2;;"https://en.wikipedia.org/wiki/TR/ST_(musician)";2;;"https://en.wikipedia.org/wiki/Trust_(French_band)";2;;"https://en.wikipedia.org/wiki/Trust_(Boney_James_album)";2;;"https://en.wikipedia.org/wiki/Trust_(Brother_Beyond_album)";2;;"https://en.wikipedia.org/wiki/Trust_(Elvis_Costello_album)";2;;"https://en.wikipedia.org/wiki/Trust_(Low_album)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-370-1";"imer";"trust";"ConQ, LQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-75-2";"exer";"trust fund";"ConQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-75-2";"imer";"trust fund";"ConQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-74-0";"exer";"tsa";"LQ";10;"tsa";"https://en.wikipedia.org/wiki/Transportation_Security_Administration";2;;"https://en.wikipedia.org/wiki/Technology_Student_Association";2;;"https://en.wikipedia.org/wiki/Tenant_Services_Authority";2;;"https://en.wikipedia.org/wiki/Theosophical_Society_in_America";2;;"https://en.wikipedia.org/wiki/Transpacific_Stabilization_Agreement";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-74-0";"imer";"tsa";"LQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-422-1";"exer";"tufts.edu";"RLQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-422-1";"imer";"tufts.edu";"RLQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-155-0";"exer";"tumblr fashion";"ConQ";1;"tumblr";"https://en.wikipedia.org/wiki/Tumblr";2;"fashion";"https://en.wikipedia.org/wiki/Fashion_(2008_film)";1;"fashion";"https://en.wikipedia.org/wiki/Fashion_(2015_film)";1;"fashion";"https://en.wikipedia.org/wiki/Fashion_(magazine)";1;"fashion";"https://en.wikipedia.org/wiki/Fashion_(band)";1;"fashion";"https://en.wikipedia.org/wiki/Fashion_(David_Bowie_song)";1;"fashion";"https://en.wikipedia.org/wiki/Fashion_(Hanoi_Rocks_song)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-155-0";"imer";"tumblr fashion";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-155-1";"exer";"tumblr fat";"ConQ";1;"tumblr";"https://en.wikipedia.org/wiki/Tumblr";2;"fat";"https://en.wikipedia.org/wiki/Fat_(EP)";1;"fat";"https://en.wikipedia.org/wiki/Fat_(song)";1;"fat";"https://en.wikipedia.org/wiki/Fat_(novel)";1;"fat";"https://en.wikipedia.org/wiki/Fat_(2013_film)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-155-1";"imer";"tumblr fat";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-155-3";"exer";"tumblr themes";"ConQ";1;"tumblr";"https://en.wikipedia.org/wiki/Tumblr";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-155-3";"imer";"tumblr themes";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-409-4";"exer";"turkey breast recipes";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-409-4";"imer";"turkey breast recipes";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-79";"exer";"tv on computer";"ConQ";1;"computer";"https://en.wikipedia.org/wiki/Computer_(magazine)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-79";"imer";"tv on computer";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-37-2";"exer";"twilight green day";"ConQ";10;"twilight";"https://en.wikipedia.org/wiki/Twilight,_Pennsylvania";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-37-2";"imer";"twilight green day";"ConQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-255-0";"exer";"twinkies may survive";"ConQ";1;"twinkies";"https://en.wikipedia.org/wiki/Twinkie";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-255-0";"imer";"twinkies may survive";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-355-0";"exer";"twitter";"LQ";1;"twitter";"https://en.wikipedia.org/wiki/Twitter";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-355-0";"imer";"twitter";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-219-2";"exer";"twitter com tweets";"ConQ";1;"twitter";"https://en.wikipedia.org/wiki/Twitter";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-219-2";"imer";"twitter com tweets";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-34-3";"exer";"type lawyer advice";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-34-3";"imer";"type lawyer advice";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-43-1";"exer";"types of water turbines";"CatQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-43-1";"imer";"types of water turbines";"CatQ";2;"types of water turbines";"https://en.wikipedia.org/wiki/Francis_turbine";2;"types of water turbines";"https://en.wikipedia.org/wiki/Kaplan_turbine";2;"types of water turbines";"https://en.wikipedia.org/wiki/Tyson_turbine";2;"types of water turbines";"https://en.wikipedia.org/wiki/Gorlov_helical_turbine";2;"types of water turbines";"https://en.wikipedia.org/wiki/Water_wheel";2;"types of water turbines";"https://en.wikipedia.org/wiki/Pelton_wheel";2;"types of water turbines";"https://en.wikipedia.org/wiki/Turgo_turbine";2;"types of water turbines";"https://en.wikipedia.org/wiki/Cross-flow_turbine";2;"types of water turbines";"https://en.wikipedia.org/wiki/Jonval_turbine";2;"types of water turbines";"https://en.wikipedia.org/wiki/Reverse_overshot_water-wheel";2;"types of water turbines";"https://en.wikipedia.org/wiki/Screw_turbine";2;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-418-1";"exer";"uis";"LQ";2;"uis";"https://en.wikipedia.org/wiki/Uis";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-418-1";"imer";"uis";"LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-147-0";"exer";"uitm jengka";"ConQ";2;"uitm";"https://en.wikipedia.org/wiki/Universiti_Teknologi_MARA";2;"jengka";"https://en.wikipedia.org/wiki/Bandar_Tun_Razak,_Jengka";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-147-0";"imer";"uitm jengka";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-14-1";"exer";"uk road trip ideas";"ConQ";1;"uk";"https://en.wikipedia.org/wiki/United_Kingdom";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-14-1";"imer";"uk road trip ideas";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-510-20";"exer";"ulta";"LQ";1;"ulta";"https://en.wikipedia.org/wiki/Ulta";2;"ulta";"https://en.wikipedia.org/wiki/Ulta_Beauty";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-510-20";"imer";"ulta";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-508-2";"exer";"under the dome";"LQ";2;"under the dome";"https://en.wikipedia.org/wiki/Under_the_Dome_(novel)";2;"under the dome";"https://en.wikipedia.org/wiki/Under_the_Dome_(TV_series)";2;"under the dome";"https://en.wikipedia.org/wiki/Under_the_Dome_(film)";2;"under the dome";"https://en.wikipedia.org/wiki/Under_the_Dome_(band)";2;"the dome";"https://en.wikipedia.org/wiki/The_Dome,_Edinburgh";1;"under";"https://en.wikipedia.org/wiki/Under_(Pleasure_P_song)";1;"under";"https://en.wikipedia.org/wiki/Under_(song)";1;"the dome";"https://en.wikipedia.org/wiki/The_Dome_(TV_program)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-508-2";"imer";"under the dome";"LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-455-3";"exer";"united airlines";"LQ";1;"united airlines";"https://en.wikipedia.org/wiki/United_Airlines";2;"united airlines";"https://en.wikipedia.org/wiki/China_United_Airlines";1;"united airlines";"https://en.wikipedia.org/wiki/United_Airlines_Limited";1;"united airlines";"https://en.wikipedia.org/wiki/United_International_Airlines";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-455-3";"imer";"united airlines";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-80";"exer";"universal animal cuts reviews";"ConQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-80";"imer";"universal animal cuts reviews";"ConQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-192-3";"exer";"universal sports schedule";"ConQ";2;"universal";"https://en.wikipedia.org/wiki/Universal_Gym_Equipment";1;"universal";"https://en.wikipedia.org/wiki/Universal_(band)";1;"universal";"https://en.wikipedia.org/wiki/Universal,_Indiana";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-192-3";"imer";"universal sports schedule";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-89";"exer";"university of north dakota";"ConQ, LQ";3;"university of north dakota";"https://en.wikipedia.org/wiki/University_of_North_Dakota";2;"north dakota";"https://en.wikipedia.org/wiki/North_Dakota";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-89";"imer";"university of north dakota";"ConQ, LQ";3;"university";"https://en.wikipedia.org/wiki/University_of_North_Dakota";2;"university";"https://en.wikipedia.org/wiki/Minot_State_University";1;"university";"https://en.wikipedia.org/wiki/North_Dakota_State_University";1;"university";"https://en.wikipedia.org/wiki/University_of_Mary";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-81";"exer";"university of phoenix";"LQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-81";"imer";"university of phoenix";"LQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-98";"exer";"university of texas at austin";"ConQ, LQ";3;"university of texas at austin";"https://en.wikipedia.org/wiki/University_of_Texas_at_Austin";2;"texas";"https://en.wikipedia.org/wiki/Texas";2;"austin";"https://en.wikipedia.org/wiki/Austin,_Texas";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
