"ID";"QUERY";"CAT";"DIFFICULTY";"MENTION#0";"URL#0";"RELEVANCE#0";"MENTION#1";"URL#1";"RELEVANCE#1";"MENTION#2";"URL#2";"RELEVANCE#2";"MENTION#3";"URL#3";"RELEVANCE#3";"MENTION#4";"URL#4";"RELEVANCE#4";"MENTION#5";"URL#5";"RELEVANCE#5";"MENTION#6";"URL#6";"RELEVANCE#6";"MENTION#7";"URL#7";"RELEVANCE#7";"MENTION#8";"URL#8";"RELEVANCE#8";"MENTION#9";"URL#9";"RELEVANCE#9";"Unnamed: 35";"Unnamed: 36";"Unnamed: 37";"Unnamed: 38";"Unnamed: 39";"Unnamed: 40";"Unnamed: 41";"Unnamed: 42";"Unnamed: 43";"Unnamed: 44";"Unnamed: 45";"Unnamed: 46";"Unnamed: 47";"Unnamed: 48";"Unnamed: 49";"Unnamed: 50";"Unnamed: 51";"Unnamed: 52";"Unnamed: 53";"Unnamed: 54";"Unnamed: 55";"Unnamed: 56";"Unnamed: 57";"Unnamed: 58";"Unnamed: 59";"Unnamed: 60";"Unnamed: 61"
"ysqle-trec-2012-21-1";"port arthur massacre australia";"ConQ";"2";"port arthur massacre";"https://en.wikipedia.org/wiki/Port_Arthur_massacre_(Australia)";"2.0";"port arthur";"https://en.wikipedia.org/wiki/Port_Arthur,_Tasmania";"2.0";"massacre";"https://en.wikipedia.org/wiki/Massacre_(1934_film)";"1.0";"massacre";"https://en.wikipedia.org/wiki/Massacre_(1956_film)";"1.0";"massacre";"https://en.wikipedia.org/wiki/Massacre_(metal_band)";"1.0";"massacre";"https://en.wikipedia.org/wiki/Massacre_(experimental_band)";"1.0";"massacre";"https://en.wikipedia.org/wiki/Massacre_(Argentine_band)";"1.0";"port arthur";"https://en.wikipedia.org/wiki/Port_Arthur,_South_Australia";"1.0";"australia";"https://en.wikipedia.org/wiki/Australia";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-461-1";"porters";"LQ";"2";"porters";"https://en.wikipedia.org/wiki/Porters_Ski_Area";"2.0";"porters";"https://en.wikipedia.org/wiki/Porters,_Virginia";"2.0";"porters";"https://en.wikipedia.org/wiki/Porters,_Wisconsin";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-447-0";"positive ana";"ConQ";"2";"ana";"https://en.wikipedia.org/wiki/Ana_(film)";"1.0";"ana";"https://en.wikipedia.org/wiki/Ana_(TV_series)";"1.0";"ana";"https://en.wikipedia.org/wiki/Ana_(album)";"1.0";"ana";"https://en.wikipedia.org/wiki/Ana_(programming_language)";"1.0";"ana";"https://en.wikipedia.org/wiki/ANA_(motorcycle)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-372-0";"poultry farming in africa";"ConQ";"2";"africa";"https://en.wikipedia.org/wiki/Africa";"2.0";"africa";"https://en.wikipedia.org/wiki/Africa,_Ohio";"2.0";"africa";"https://en.wikipedia.org/wiki/Africa,_Indiana";"2.0";"africa";"https://en.wikipedia.org/wiki/Africa_(TV_series)";"1.0";"africa";"https://en.wikipedia.org/wiki/Africa_(journal)";"1.0";"africa";"https://en.wikipedia.org/wiki/Africa_(film)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-305-1";"powerball";"LQ";"2";"powerball";"https://en.wikipedia.org/wiki/Powerball";"2.0";"powerball";"https://en.wikipedia.org/wiki/Powerball_(Australia)";"2.0";"powerball";"https://en.wikipedia.org/wiki/Powerball_(video_game)";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-242-0";"powerball closing time";"ConQ";"2";"powerball";"https://en.wikipedia.org/wiki/Powerball";"2.0";"powerball";"https://en.wikipedia.org/wiki/Powerball_(Australia)";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-187-0";"powerball pa lottery";"LQ";"1";"powerball";"https://en.wikipedia.org/wiki/Powerball";"2.0";"pa lottery";"https://en.wikipedia.org/wiki/Pennsylvania_Lottery";"2.0";"pa";"https://en.wikipedia.org/wiki/Pennsylvania";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-149-1";"practice gmat exams";"ConQ";"1";"gmat";"https://en.wikipedia.org/wiki/Graduate_Management_Admission_Test";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-515-0";"premium rush";"ConQ, LQ";"1";"premium rush";"https://en.wikipedia.org/wiki/Premium_Rush";"2.0";"premium";"https://en.wikipedia.org/wiki/Premium_(film)";"1.0";"rush";"https://en.wikipedia.org/wiki/Rush,_Colorado";"1.0";"rush";"https://en.wikipedia.org/wiki/Rush,_Kentucky";"1.0";"rush";"https://en.wikipedia.org/wiki/Rush,_New_York";"1.0";"rush";"https://en.wikipedia.org/wiki/Rush,_Dublin";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-87-1";"president of the united states contact";"ConQ";"2";"united states";"https://en.wikipedia.org/wiki/United_States";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-87-0";"president of the united states email";"ConQ";"2";"united states";"https://en.wikipedia.org/wiki/United_States";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-13-1";"presidential polls";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-13-5";"presidents day 2012";"ConQ";"2";"presidents day";"https://en.wikipedia.org/wiki/Washington%27s_Birthday";"2.0";"presidents day";"https://en.wikipedia.org/wiki/Presidents%27_Day_(Botswana)";"2.0";"presidents day";"https://en.wikipedia.org/wiki/President%27s_Day_(film)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-54-0";"preventing employee fraud in recession";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-336-2";"price is right model wins suit";"ConQ";"3";"price is right";"https://en.wikipedia.org/wiki/The_Price_Is_Right";"2.0";"price is right";"https://en.wikipedia.org/wiki/The_Price_Is_Right_(1956_U.S._game_show)";"1.0";"price is right";"https://en.wikipedia.org/wiki/The_Price_Is_Right_(U.S._game_show)";"1.0";"price is right";"https://en.wikipedia.org/wiki/The_Price_Is_Right_(Australian_game_show)";"1.0";"price is right";"https://en.wikipedia.org/wiki/The_Price_Is_Right_(1957_Australian_game_show)";"1.0";"price is right";"https://en.wikipedia.org/wiki/The_Price_Is_Right_(UK_game_show)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-79-0";"printable maps";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-115-1";"promoting diversity";"ConQ";"1";"diversity";"https://en.wikipedia.org/wiki/Diversity_(album)";"2.0";"diversity";"https://en.wikipedia.org/wiki/Diversity_(dance_troupe)";"2.0";"diversity";"https://en.wikipedia.org/wiki/Diversity_FM";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-430-1";"proposition 30 california 2012";"LQ";"1";"proposition 30 california 2012";"https://en.wikipedia.org/wiki/California_Proposition_30,_2012";"2.0";"california";"https://en.wikipedia.org/wiki/California";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-48-5";"provisional patent";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-123-0";"psd401";"LQ";"1";"psd401";"https://psd401.net/";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-46-0";"pseudocyesis";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-49-1";"pseudocyesis causes";"ConQ";"1";"causes";"https://en.wikipedia.org/wiki/Causes_(company)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-50-2";"pseudocyesis causes new research";"ConQ";"1";"causes";"https://en.wikipedia.org/wiki/Causes_(company)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-48-1";"pseudocyesis causes research";"ConQ";"1";"causes";"https://en.wikipedia.org/wiki/Causes_(company)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-49-0";"pseudocyesis causes review";"ConQ";"1";"causes";"https://en.wikipedia.org/wiki/Causes_(company)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-52-3";"pseudocyesis causes study";"ConQ";"1";"causes";"https://en.wikipedia.org/wiki/Causes_(company)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-47-1";"pseudocyesis epidemiology";"ConQ";"1";"epidemiology";"https://en.wikipedia.org/wiki/Epidemiology_(journal)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-47-2";"pseudocyesis history";"ConQ";"1";"history";"https://en.wikipedia.org/wiki/History_(U.S._TV_network)";"1.0";"history";"https://en.wikipedia.org/wiki/History_(journal)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-52-4";"pseudocyesis pathogenesis";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-52-5";"pseudocyesis pathology";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-51-1";"pseudocyesis pregnancy wiki";"ConQ";"1";"wiki";"https://en.wikipedia.org/wiki/Wikipedia";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-46-1";"pseudocyesis psychology";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-48-0";"pseudocyesis research";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-51-0";"pseudocyesis wiki";"ConQ";"1";"wiki";"https://en.wikipedia.org/wiki/Wikipedia";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-196-4";"public nudity";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-196-2";"public nudity ban";"ConQ";"1";"ban";"https://en.wikipedia.org/wiki/Ban,_Burkina_Faso";"1.0";"ban";"https://en.wikipedia.org/wiki/Ban,_Murree";"1.0";"ban";"https://en.wikipedia.org/wiki/Ban,_Iran";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-21-2";"pumpkin muffins recipe";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-237-5";"purchasing";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-52-0";"purpose driven life warren";"ConQ";"1";"purpose driven life";"https://en.wikipedia.org/wiki/The_Purpose_Driven_Life";"2.0";"warren";"https://en.wikipedia.org/wiki/Rick_Warren";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-14-6";"qualifications management degree";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-327-2";"queen latifah";"LQ";"1";"queen latifah";"https://en.wikipedia.org/wiki/Queen_Latifah";"2.0";"latifa";"https://en.wikipedia.org/wiki/Latifa_(singer)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-489-5";"quicktime pro";"LQ";"1";"quicktime pro";"https://en.wikipedia.org/wiki/QuickTime";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-98-0";"quit quitting smoking";"ConQ";"1";"quit";"https://en.wikipedia.org/wiki/Quit_(band)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-10-0";"quit smoking";"ConQ";"1";"quit";"https://en.wikipedia.org/wiki/Quit_(band)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-10-1";"quit smoking cold turkey";"ConQ";"1";"cold turkey";"https://en.wikipedia.org/wiki/Cold_Turkey_(film)";"1.0";"quit";"https://en.wikipedia.org/wiki/Quit_(band)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-11-4";"quiting smoking help";"ConQ";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-11-2";"quiting smoking side effects";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-11-3";"quiting smoking using hypnosis";"ConQ";"1";"hypnosis";"https://en.wikipedia.org/wiki/Hypnosis_(film)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-475-1";"qvc";"LQ";"1";"qvc";"https://en.wikipedia.org/wiki/QVC";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-57-3";"radiant barrier";"ConQ";"2";"barrier";"https://en.wikipedia.org/wiki/Barrier,_Kentucky";"1.0";"radiant";"https://en.wikipedia.org/wiki/Radiant_(album)";"1.0";"radiant";"https://en.wikipedia.org/wiki/Radiant_(Iris_album)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-57-4";"radiant barrier uk";"ConQ";"1";"uk";"https://en.wikipedia.org/wiki/United_Kingdom";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"esdbpediav2-SemSearch_ES-70";"radio italia online";"ConQ";"2";"radio italia";"https://en.wikipedia.org/wiki/Radio_Italia_TV";"2.0";"radio italia";"http://www.radioitalia.it/";"2.0";"radio italia";"https://en.wikipedia.org/wiki/Virgin_Radio_Italia";"1.0";"online";"https://en.wikipedia.org/wiki/Online_(magazine)";"1.0";"online";"https://en.wikipedia.org/wiki/Online_(album)";"1.0";"online";"https://en.wikipedia.org/wiki/Online_(song)";"1.0";"online";"https://en.wikipedia.org/wiki/Online_(Brainstorm_song)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-127-0";"raised garden pics";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"erd14-TREC-61";"ralph owen brewster";"LQ";"1";"ralph owen brewster";"https://en.wikipedia.org/wiki/Owen_Brewster";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-408-0";"rangoli designs";"ConQ";"1";"rangoli";"https://en.wikipedia.org/wiki/Rangoli_(TV_series)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-139-0";"raspberry cheesecake recipe";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-54-1";"recession employee fraud";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-81-0";"recipes swahili cuisine";"ConQ";"2";"swahili";"https://en.wikipedia.org/wiki/Swahili_language";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-46-2";"red bull";"ConQ, LQ";"2";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_GmbH";"2.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_Records";"1.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-46-0";"red bull and health";"ConQ";"2";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_GmbH";"2.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-45-2";"red bull ban";"ConQ";"2";"red bull";"https://en.wikipedia.org/wiki/Red_Bull";"2.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_Records";"1.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_GmbH";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-46-4";"red bull drink";"ConQ";"2";"red bull";"https://en.wikipedia.org/wiki/Red_Bull";"2.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_GmbH";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-45-0";"red bull drink health concerns";"ConQ";"2";"red bull";"https://en.wikipedia.org/wiki/Red_Bull";"2.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_GmbH";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-45-1";"red bull drink side effects ban";"ConQ";"2";"red bull";"https://en.wikipedia.org/wiki/Red_Bull";"2.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_GmbH";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-46-3";"red bull effects";"ConQ";"2";"red bull";"https://en.wikipedia.org/wiki/Red_Bull";"2.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_GmbH";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-46-7";"red bull in us";"ConQ";"2";"red bull";"https://en.wikipedia.org/wiki/Red_Bull";"2.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_GmbH";"2.0";"red bull";"https://en.wikipedia.org/wiki/Red_Bull_Records";"1.0";"us";"https://en.wikipedia.org/wiki/United_States";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-46-6";"red bull ingredients";"ConQ";"1";"red bull";"https://en.wikipedia.org/wiki/Red_Bull";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
